ts_code,period,reason
000002.SZ,20250814-20250818,死叉
000004.SZ,20250814-20250818,死叉
000017.SZ,20250814-20250818,死叉
000035.SZ,20250814-20250818,死叉
000056.SZ,20250814-20250818,死叉
000069.SZ,20250814-20250818,死叉
000096.SZ,20250814-20250818,死叉
000151.SZ,20250814-20250818,死叉
000333.SZ,20250814-20250818,死叉
000410.SZ,20250814-20250818,死叉
000423.SZ,20250814-20250818,死叉
000429.SZ,20250814-20250818,死叉
000430.SZ,20250814-20250818,死叉
000518.SZ,20250814-20250818,死叉
000520.SZ,20250814-20250818,死叉
000523.SZ,20250814-20250818,死叉
000525.SZ,20250814-20250818,死叉
000543.SZ,20250814-20250818,死叉
000560.SZ,20250814-20250818,死叉
000564.SZ,20250814-20250818,死叉
000573.SZ,20250814-20250818,死叉
000582.SZ,20250814-20250818,死叉
000592.SZ,20250814-20250818,死叉
000595.SZ,20250814-20250818,死叉
000596.SZ,20250814-20250818,死叉
000598.SZ,20250814-20250818,死叉
000608.SZ,20250814-20250818,死叉
000610.SZ,20250814-20250818,死叉
000615.SZ,20250814-20250818,死叉
000620.SZ,20250814-20250818,死叉
000627.SZ,20250811-20250813,死叉
000638.SZ,20250814-20250818,死叉
000656.SZ,20250814-20250818,死叉
000659.SZ,20250814-20250818,死叉
000695.SZ,20250814-20250818,死叉
000711.SZ,20250814-20250818,死叉
000721.SZ,20250814-20250818,死叉
000722.SZ,20250814-20250818,死叉
000727.SZ,20250814-20250818,死叉
000729.SZ,20250814-20250818,死叉
000759.SZ,20250814-20250818,死叉
000782.SZ,20250814-20250818,死叉
000785.SZ,20250814-20250818,死叉
000786.SZ,20250814-20250818,死叉
000800.SZ,20250814-20250818,死叉
000809.SZ,20250814-20250818,死叉
000816.SZ,20250814-20250818,死叉
000818.SZ,20250814-20250818,死叉
000848.SZ,20250814-20250818,死叉
000851.SZ,20250814-20250818,死叉
000863.SZ,20250814-20250818,死叉
000869.SZ,20250814-20250818,死叉
000882.SZ,20250814-20250818,死叉
000903.SZ,20250814-20250818,死叉
000912.SZ,20250814-20250818,死叉
000921.SZ,20250814-20250818,死叉
000958.SZ,20250814-20250818,死叉
000966.SZ,20250814-20250818,死叉
000975.SZ,20250814-20250818,死叉
000981.SZ,20250814-20250818,死叉
000997.SZ,20250814-20250818,死叉
000998.SZ,20250814-20250818,死叉
000999.SZ,20250814-20250818,死叉
001205.SZ,20250814-20250818,死叉
001279.SZ,20250814-20250818,死叉
001300.SZ,20250814-20250818,死叉
001313.SZ,20250814-20250818,死叉
001328.SZ,20250814-20250818,死叉
001337.SZ,20250814-20250818,死叉
001376.SZ,20250814-20250818,死叉
001382.SZ,20250814-20250818,死叉
001388.SZ,20250814-20250818,死叉
001391.SZ,20250814-20250818,死叉
001395.SZ,20250814-20250818,死叉
001965.SZ,20250814-20250818,死叉
002003.SZ,20250814-20250818,死叉
002014.SZ,20250814-20250818,死叉
002024.SZ,20250814-20250818,死叉
002031.SZ,20250814-20250818,死叉
002032.SZ,20250814-20250818,死叉
002041.SZ,20250814-20250818,死叉
002044.SZ,20250814-20250818,死叉
002053.SZ,20250814-20250818,死叉
002059.SZ,20250814-20250818,死叉
002065.SZ,20250814-20250818,死叉
002076.SZ,20250814-20250818,死叉
002103.SZ,20250814-20250818,死叉
002105.SZ,20250814-20250818,死叉
002112.SZ,20250814-20250818,死叉
002122.SZ,20250814-20250818,死叉
002127.SZ,20250814-20250818,死叉
002134.SZ,20250814-20250818,死叉
002165.SZ,20250814-20250818,死叉
002179.SZ,20250814-20250818,死叉
002183.SZ,20250814-20250818,死叉
002187.SZ,20250814-20250818,死叉
002194.SZ,20250814-20250818,死叉
002196.SZ,20250814-20250818,死叉
002200.SZ,20250814-20250818,死叉
002211.SZ,20250814-20250818,死叉
002219.SZ,20250814-20250818,死叉
002223.SZ,20250814-20250818,死叉
002231.SZ,20250814-20250818,死叉
002251.SZ,20250814-20250818,死叉
002253.SZ,20250814-20250818,死叉
002255.SZ,20250814-20250818,死叉
002274.SZ,20250814-20250818,死叉
002292.SZ,20250814-20250818,死叉
002293.SZ,20250814-20250818,死叉
002301.SZ,20250814-20250818,死叉
002306.SZ,20250814-20250818,死叉
002312.SZ,20250814-20250818,死叉
002318.SZ,20250814-20250818,死叉
002327.SZ,20250814-20250818,死叉
002347.SZ,20250814-20250818,死叉
002355.SZ,20250814-20250818,死叉
002369.SZ,20250814-20250818,死叉
002372.SZ,20250814-20250818,死叉
002397.SZ,20250814-20250818,死叉
002410.SZ,20250814-20250818,死叉
002427.SZ,20250814-20250818,死叉
002431.SZ,20250814-20250818,死叉
002449.SZ,20250814-20250818,死叉
002455.SZ,20250814-20250818,死叉
002456.SZ,20250814-20250818,死叉
002461.SZ,20250814-20250818,死叉
002470.SZ,20250814-20250818,死叉
002482.SZ,20250814-20250818,死叉
002488.SZ,20250814-20250818,死叉
002491.SZ,20250814-20250818,死叉
002501.SZ,20250814-20250818,死叉
002508.SZ,20250814-20250818,死叉
002512.SZ,20250814-20250818,死叉
002514.SZ,20250814-20250818,死叉
002521.SZ,20250814-20250818,死叉
002529.SZ,20250814-20250818,死叉
002530.SZ,20250814-20250818,死叉
002531.SZ,20250814-20250818,死叉
002547.SZ,20250814-20250818,死叉
002563.SZ,20250814-20250818,死叉
002568.SZ,20250814-20250818,死叉
002572.SZ,20250814-20250818,死叉
002574.SZ,20250814-20250818,死叉
002575.SZ,20250814-20250818,死叉
002581.SZ,20250814-20250818,死叉
002582.SZ,20250814-20250818,死叉
002584.SZ,20250814-20250818,死叉
002595.SZ,20250814-20250818,死叉
002594.SZ,20250814-20250818,死叉
002597.SZ,20250814-20250818,死叉
002605.SZ,20250814-20250818,死叉
002607.SZ,20250814-20250818,死叉
002617.SZ,20250814-20250818,死叉
002630.SZ,20250814-20250818,死叉
002650.SZ,20250814-20250818,死叉
002656.SZ,20250814-20250818,死叉
002654.SZ,20250814-20250818,死叉
002677.SZ,20250814-20250818,死叉
002681.SZ,20250814-20250818,死叉
002693.SZ,20250814-20250818,死叉
002700.SZ,20250814-20250818,死叉
002701.SZ,20250814-20250818,死叉
002707.SZ,20250814-20250818,死叉
002713.SZ,20250814-20250818,死叉
002717.SZ,20250814-20250818,死叉
002726.SZ,20250814-20250818,死叉
002727.SZ,20250814-20250818,死叉
002743.SZ,20250814-20250818,死叉
002765.SZ,20250814-20250818,死叉
002766.SZ,20250814-20250818,死叉
002818.SZ,20250814-20250818,死叉
002832.SZ,20250814-20250818,死叉
002840.SZ,20250814-20250818,死叉
002847.SZ,20250814-20250818,死叉
002853.SZ,20250814-20250818,死叉
002862.SZ,20250814-20250818,死叉
002867.SZ,20250814-20250818,死叉
002906.SZ,20250814-20250818,死叉
002919.SZ,20250814-20250818,死叉
002929.SZ,20250814-20250818,死叉
002946.SZ,20250814-20250818,死叉
002970.SZ,20250814-20250818,死叉
002978.SZ,20250814-20250818,死叉
002984.SZ,20250814-20250818,死叉
002989.SZ,20250814-20250818,死叉
002991.SZ,20250814-20250818,死叉
003000.SZ,20250814-20250818,死叉
003002.SZ,20250814-20250818,死叉
003004.SZ,20250814-20250818,死叉
003006.SZ,20250814-20250818,死叉
003038.SZ,20250814-20250818,死叉
003041.SZ,20250814-20250818,死叉
300001.SZ,20250814-20250818,死叉
300044.SZ,20250814-20250818,死叉
300061.SZ,20250814-20250818,死叉
300067.SZ,20250814-20250818,死叉
300076.SZ,20250814-20250818,死叉
300087.SZ,20250814-20250818,死叉
300096.SZ,20250814-20250818,死叉
300128.SZ,20250814-20250818,死叉
300139.SZ,20250814-20250818,死叉
300144.SZ,20250814-20250818,死叉
300147.SZ,20250814-20250818,死叉
300163.SZ,20250814-20250818,死叉
300198.SZ,20250814-20250818,死叉
300203.SZ,20250814-20250818,死叉
300209.SZ,20250814-20250818,死叉
300225.SZ,20250814-20250818,死叉
300240.SZ,20250814-20250818,死叉
300245.SZ,20250814-20250818,死叉
300256.SZ,20250814-20250818,死叉
300266.SZ,20250814-20250818,死叉
300276.SZ,20250814-20250818,死叉
300280.SZ,20250716-20250718,死叉
300287.SZ,20250814-20250818,死叉
300295.SZ,20250814-20250818,死叉
300298.SZ,20250814-20250818,死叉
300307.SZ,20250814-20250818,死叉
300311.SZ,20250814-20250818,死叉
300338.SZ,20250814-20250818,死叉
300345.SZ,20250814-20250818,死叉
300355.SZ,20250814-20250818,死叉
300379.SZ,20250814-20250818,死叉
300380.SZ,20250814-20250818,死叉
300391.SZ,20250814-20250818,死叉
300413.SZ,20250814-20250818,死叉
300423.SZ,20250814-20250818,死叉
300426.SZ,20250814-20250818,死叉
300449.SZ,20250814-20250818,死叉
300451.SZ,20250814-20250818,死叉
300462.SZ,20250814-20250818,死叉
300477.SZ,20250814-20250818,死叉
300489.SZ,20250814-20250818,死叉
300492.SZ,20250814-20250818,死叉
300555.SZ,20250814-20250818,死叉
300561.SZ,20250814-20250818,死叉
300567.SZ,20250814-20250818,死叉
300583.SZ,20250814-20250818,死叉
300628.SZ,20250814-20250818,死叉
300641.SZ,20250814-20250818,死叉
300651.SZ,20250814-20250818,死叉
300666.SZ,20250814-20250818,死叉
300673.SZ,20250814-20250818,死叉
300694.SZ,20250814-20250818,死叉
300716.SZ,20250814-20250818,死叉
300738.SZ,20250814-20250818,死叉
300755.SZ,20250814-20250818,死叉
300783.SZ,20250814-20250818,死叉
300817.SZ,20250814-20250818,死叉
300822.SZ,20250814-20250818,死叉
300832.SZ,20250814-20250818,死叉
300848.SZ,20250814-20250818,死叉
300849.SZ,20250814-20250818,死叉
300856.SZ,20250814-20250818,死叉
300862.SZ,20250814-20250818,死叉
300868.SZ,20250814-20250818,死叉
300879.SZ,20250814-20250818,死叉
300880.SZ,20250814-20250818,死叉
300888.SZ,20250814-20250818,死叉
300892.SZ,20250814-20250818,死叉
300898.SZ,20250814-20250818,死叉
300900.SZ,20250814-20250818,死叉
300927.SZ,20250814-20250818,死叉
300973.SZ,20250814-20250818,死叉
300979.SZ,20250814-20250818,死叉
300997.SZ,20250814-20250818,死叉
301011.SZ,20250814-20250818,死叉
301078.SZ,20250814-20250818,死叉
301101.SZ,20250814-20250818,死叉
301109.SZ,20250814-20250818,死叉
301127.SZ,20250814-20250818,死叉
301139.SZ,20250814-20250818,死叉
301220.SZ,20250814-20250818,死叉
301236.SZ,20250814-20250818,死叉
301259.SZ,20250814-20250818,死叉
301269.SZ,20250814-20250818,死叉
301275.SZ,20250814-20250818,死叉
301291.SZ,20250814-20250818,死叉
301336.SZ,20250814-20250818,死叉
301376.SZ,20250814-20250818,死叉
301383.SZ,20250814-20250818,死叉
301396.SZ,20250814-20250818,死叉
301498.SZ,20250814-20250818,死叉
301536.SZ,20250814-20250818,死叉
301560.SZ,20250814-20250818,死叉
301575.SZ,20250818,数据为空
301585.SZ,20250814-20250818,死叉
301608.SZ,20250814-20250818,死叉
301629.SZ,20250814-20250818,死叉
301632.SZ,20250814-20250818,死叉
301665.SZ,20250814-20250818,死叉
430198.BJ,20250814-20250818,死叉
430300.BJ,20250814-20250818,死叉
430418.BJ,20250814-20250818,死叉
430510.BJ,20250814-20250818,死叉
430556.BJ,20250814-20250818,死叉
600007.SH,20250814-20250818,死叉
600012.SH,20250814-20250818,死叉
600020.SH,20250814-20250818,死叉
600025.SH,20250814-20250818,死叉
600026.SH,20250814-20250818,死叉
600027.SH,20250814-20250818,死叉
600029.SH,20250814-20250818,死叉
600032.SH,20250814-20250818,死叉
600033.SH,20250814-20250818,死叉
600039.SH,20250814-20250818,死叉
600048.SH,20250814-20250818,死叉
600050.SH,20250814-20250818,死叉
600059.SH,20250814-20250818,死叉
600060.SH,20250814-20250818,死叉
600101.SH,20250814-20250818,死叉
600107.SH,20250814-20250818,死叉
600116.SH,20250814-20250818,死叉
600115.SH,20250814-20250818,死叉
600126.SH,20250814-20250818,死叉
600131.SH,20250814-20250818,死叉
600132.SH,20250814-20250818,死叉
600136.SH,20250814-20250818,死叉
600165.SH,20250814-20250818,死叉
600169.SH,20250814-20250818,死叉
600177.SH,20250814-20250818,死叉
600187.SH,20250814-20250818,死叉
600185.SH,20250814-20250818,死叉
600186.SH,20250814-20250818,死叉
600199.SH,20250814-20250818,死叉
600200.SH,20250814-20250818,死叉
600215.SH,20250814-20250818,死叉
600217.SH,20250814-20250818,死叉
600228.SH,20250814-20250818,死叉
600258.SH,20250814-20250818,死叉
600279.SH,20250814-20250818,死叉
600280.SH,20250814-20250818,死叉
600292.SH,20250814-20250818,死叉
600300.SH,20250814-20250818,死叉
600303.SH,20250814-20250818,死叉
600310.SH,20250814-20250818,死叉
600325.SH,20250814-20250818,死叉
600337.SH,20250814-20250818,死叉
600340.SH,20250814-20250818,死叉
600350.SH,20250814-20250818,死叉
600355.SH,20250814-20250818,死叉
600363.SH,20250814-20250818,死叉
600368.SH,20250814-20250818,死叉
600373.SH,20250814-20250818,死叉
600377.SH,20250814-20250818,死叉
600383.SH,20250814-20250818,死叉
600398.SH,20250814-20250818,死叉
600400.SH,20250814-20250818,死叉
600406.SH,20250814-20250818,死叉
600421.SH,20250814-20250818,死叉
600422.SH,20250814-20250818,死叉
600439.SH,20250814-20250818,死叉
600470.SH,20250814-20250818,死叉
600491.SH,20250814-20250818,死叉
600519.SH,20250814-20250818,死叉
600525.SH,20250814-20250818,死叉
600548.SH,20250814-20250818,死叉
600575.SH,20250814-20250818,死叉
600576.SH,20250814-20250818,死叉
600599.SH,20250814-20250818,死叉
600600.SH,20250814-20250818,死叉
600609.SH,20250814-20250818,死叉
600610.SH,20250814-20250818,死叉
600612.SH,20250814-20250818,死叉
600642.SH,20250814-20250818,死叉
600653.SH,20250814-20250818,死叉
600657.SH,20250814-20250818,死叉
600660.SH,20250814-20250818,死叉
600663.SH,20250814-20250818,死叉
600674.SH,20250814-20250818,死叉
600679.SH,20250814-20250818,死叉
600686.SH,20250814-20250818,死叉
600688.SH,20250814-20250818,死叉
600693.SH,20250814-20250818,死叉
600694.SH,20250814-20250818,死叉
600696.SH,20250814-20250818,死叉
600702.SH,20250814-20250818,死叉
600707.SH,20250814-20250818,死叉
600719.SH,20250814-20250818,死叉
600734.SH,20250814-20250818,死叉
600738.SH,20250814-20250818,死叉
600750.SH,20250814-20250818,死叉
600754.SH,20250814-20250818,死叉
600779.SH,20250814-20250818,死叉
600809.SH,20250814-20250818,死叉
600814.SH,20250814-20250818,死叉
600839.SH,20250814-20250818,死叉
600843.SH,20250814-20250818,死叉
600845.SH,20250814-20250818,死叉
600868.SH,20250814-20250818,死叉
600872.SH,20250814-20250818,死叉
600882.SH,20250814-20250818,死叉
600887.SH,20250814-20250818,死叉
600889.SH,20250814-20250818,死叉
600892.SH,20250814-20250818,死叉
600900.SH,20250814-20250818,死叉
600916.SH,20250814-20250818,死叉
600925.SH,20250814-20250818,死叉
600930.SH,20250814-20250818,死叉
600941.SH,20250814-20250818,死叉
600979.SH,20250814-20250818,死叉
600988.SH,20250814-20250818,死叉
600989.SH,20250814-20250818,死叉
600996.SH,20250814-20250818,死叉
601008.SH,20250814-20250818,死叉
601010.SH,20250814-20250818,死叉
601019.SH,20250814-20250818,死叉
601021.SH,20250814-20250818,死叉
601033.SH,20250814-20250818,死叉
601077.SH,20250814-20250818,死叉
601086.SH,20250814-20250818,死叉
601098.SH,20250814-20250818,死叉
601107.SH,20250814-20250818,死叉
601116.SH,20250814-20250818,死叉
601111.SH,20250814-20250818,死叉
601127.SH,20250814-20250818,死叉
601222.SH,20250814-20250818,死叉
601229.SH,20250814-20250818,死叉
601238.SH,20250814-20250818,死叉
601298.SH,20250814-20250818,死叉
601328.SH,20250814-20250818,死叉
601500.SH,20250814-20250818,死叉
601665.SH,20250814-20250818,死叉
601689.SH,20250814-20250818,死叉
601728.SH,20250814-20250818,死叉
601789.SH,20250814-20250818,死叉
601799.SH,20250814-20250818,死叉
601816.SH,20250814-20250818,死叉
601825.SH,20250814-20250818,死叉
601828.SH,20250814-20250818,死叉
601900.SH,20250814-20250818,死叉
601918.SH,20250814-20250818,死叉
601933.SH,20250814-20250818,死叉
601952.SH,20250814-20250818,死叉
601963.SH,20250814-20250818,死叉
601985.SH,20250814-20250818,死叉
603007.SH,20250814-20250818,死叉
603009.SH,20250814-20250818,死叉
603008.SH,20250814-20250818,死叉
603015.SH,20250814-20250818,死叉
603016.SH,20250814-20250818,死叉
603076.SH,20250814-20250818,死叉
603088.SH,20250814-20250818,死叉
603095.SH,20250814-20250818,死叉
603100.SH,20250814-20250818,死叉
603110.SH,20250814-20250818,死叉
603117.SH,20250814-20250818,死叉
603121.SH,20250814-20250818,死叉
603156.SH,20250814-20250818,死叉
603169.SH,20250814-20250818,死叉
603178.SH,20250814-20250818,死叉
603193.SH,20250814-20250818,死叉
603195.SH,20250814-20250818,死叉
603198.SH,20250814-20250818,死叉
603199.SH,20250814-20250818,死叉
603208.SH,20250814-20250818,死叉
603210.SH,20250814-20250818,死叉
603214.SH,20250814-20250818,死叉
603220.SH,20250814-20250818,死叉
603237.SH,20250814-20250818,死叉
603288.SH,20250814-20250818,死叉
603317.SH,20250814-20250818,死叉
603322.SH,20250814-20250818,死叉
603348.SH,20250814-20250818,死叉
603345.SH,20250814-20250818,死叉
603366.SH,20250814-20250818,死叉
603370.SH,20250818,数据为空
603369.SH,20250814-20250818,死叉
603378.SH,20250814-20250818,死叉
603382.SH,20250814-20250818,死叉
603388.SH,20250814-20250818,死叉
603392.SH,20250814-20250818,死叉
603395.SH,20250814-20250818,死叉
603398.SH,20250814-20250818,死叉
603501.SH,20250814-20250818,死叉
603529.SH,20250814-20250818,死叉
603536.SH,20250814-20250818,死叉
603557.SH,20250814-20250818,死叉
603559.SH,20250814-20250818,死叉
603568.SH,20250814-20250818,死叉
603580.SH,20250814-20250818,死叉
603589.SH,20250814-20250818,死叉
603595.SH,20250814-20250818,死叉
603596.SH,20250814-20250818,死叉
603605.SH,20250814-20250818,死叉
603613.SH,20250814-20250818,死叉
603615.SH,20250814-20250818,死叉
603666.SH,20250814-20250818,死叉
603677.SH,20250814-20250818,死叉
603696.SH,20250814-20250818,死叉
603697.SH,20250814-20250818,死叉
603721.SH,20250814-20250818,死叉
603730.SH,20250814-20250818,死叉
603777.SH,20250814-20250818,死叉
603786.SH,20250814-20250818,死叉
603789.SH,20250814-20250818,死叉
603801.SH,20250814-20250818,死叉
603803.SH,20250814-20250818,死叉
603819.SH,20250814-20250818,死叉
603825.SH,20250814-20250818,死叉
603826.SH,20250814-20250818,死叉
603828.SH,20250814-20250818,死叉
603833.SH,20250814-20250818,死叉
603843.SH,20250814-20250818,死叉
603877.SH,20250814-20250818,死叉
603883.SH,20250814-20250818,死叉
603885.SH,20250814-20250818,死叉
603886.SH,20250814-20250818,死叉
603939.SH,20250814-20250818,死叉
603956.SH,20250814-20250818,死叉
603958.SH,20250814-20250818,死叉
603983.SH,20250814-20250818,死叉
603986.SH,20250814-20250818,死叉
603990.SH,20250814-20250818,死叉
603997.SH,20250814-20250818,死叉
605008.SH,20250814-20250818,死叉
605009.SH,20250814-20250818,死叉
605011.SH,20250814-20250818,死叉
605080.SH,20250814-20250818,死叉
605100.SH,20250814-20250818,死叉
605108.SH,20250814-20250818,死叉
605117.SH,20250814-20250818,死叉
605136.SH,20250814-20250818,死叉
605179.SH,20250814-20250818,死叉
605199.SH,20250814-20250818,死叉
605300.SH,20250814-20250818,死叉
605336.SH,20250814-20250818,死叉
605388.SH,20250814-20250818,死叉
605488.SH,20250814-20250818,死叉
605499.SH,20250814-20250818,死叉
688041.SH,20250814-20250818,死叉
688096.SH,20250814-20250818,死叉
688100.SH,20250814-20250818,死叉
688114.SH,20250814-20250818,死叉
688116.SH,20250814-20250818,死叉
688123.SH,20250814-20250818,死叉
688141.SH,20250814-20250818,死叉
688165.SH,20250814-20250818,死叉
688184.SH,20250814-20250818,死叉
688223.SH,20250814-20250818,死叉
688225.SH,20250814-20250818,死叉
688227.SH,20250814-20250818,死叉
688232.SH,20250814-20250818,死叉
688235.SH,20250814-20250818,死叉
688279.SH,20250814-20250818,死叉
688299.SH,20250814-20250818,死叉
688332.SH,20250814-20250818,死叉
688433.SH,20250814-20250818,死叉
688486.SH,20250814-20250818,死叉
688522.SH,20250814-20250818,死叉
688605.SH,20250814-20250818,死叉
688608.SH,20250814-20250818,死叉
688646.SH,20250814-20250818,死叉
688685.SH,20250814-20250818,死叉
688696.SH,20250814-20250818,死叉
688776.SH,20250814-20250818,死叉
830779.BJ,20250814-20250818,死叉
830809.BJ,20250814-20250818,死叉
830839.BJ,20250814-20250818,死叉
830896.BJ,20250814-20250818,死叉
830964.BJ,20250814-20250818,死叉
831010.BJ,20250814-20250818,死叉
831087.BJ,20250814-20250818,死叉
831152.BJ,20250814-20250818,死叉
831175.BJ,20250814-20250818,死叉
831305.BJ,20250814-20250818,死叉
831304.BJ,20250814-20250818,死叉
831278.BJ,20250814-20250818,死叉
831396.BJ,20250814-20250818,死叉
831627.BJ,20250814-20250818,死叉
831689.BJ,20250814-20250818,死叉
831726.BJ,20250814-20250818,死叉
831856.BJ,20250814-20250818,死叉
831906.BJ,20250814-20250818,死叉
832000.BJ,20250814-20250818,死叉
832023.BJ,20250814-20250818,死叉
832145.BJ,20250814-20250818,死叉
832149.BJ,20250814-20250818,死叉
832171.BJ,20250814-20250818,死叉
832175.BJ,20250814-20250818,死叉
832419.BJ,20250814-20250818,死叉
832471.BJ,20250814-20250818,死叉
832491.BJ,20250814-20250818,死叉
832978.BJ,20250814-20250818,死叉
832982.BJ,20250814-20250818,死叉
833030.BJ,20250814-20250818,死叉
833075.BJ,20250814-20250818,死叉
833284.BJ,20250814-20250818,死叉
833429.BJ,20250814-20250818,死叉
833455.BJ,20250814-20250818,死叉
833523.BJ,20250814-20250818,死叉
833533.BJ,20250814-20250818,死叉
833781.BJ,20250814-20250818,死叉
834033.BJ,20250814-20250818,死叉
834058.BJ,20250814-20250818,死叉
834415.BJ,20250814-20250818,死叉
834765.BJ,20250814-20250818,死叉
835237.BJ,20250814-20250818,死叉
835305.BJ,20250814-20250818,死叉
835368.BJ,20250814-20250818,死叉
835579.BJ,20250814-20250818,死叉
835640.BJ,20250814-20250818,死叉
835670.BJ,20250814-20250818,死叉
835985.BJ,20250814-20250818,死叉
836395.BJ,20250814-20250818,死叉
836422.BJ,20250814-20250818,死叉
836699.BJ,20250814-20250818,死叉
836826.BJ,20250814-20250818,死叉
837023.BJ,20250814-20250818,死叉
837046.BJ,20250814-20250818,死叉
837092.BJ,20250814-20250818,死叉
837212.BJ,20250814-20250818,死叉
838275.BJ,20250814-20250818,死叉
838670.BJ,20250814-20250818,死叉
838701.BJ,20250814-20250818,死叉
838837.BJ,20250814-20250818,死叉
838924.BJ,20250814-20250818,死叉
839273.BJ,20250814-20250818,死叉
839371.BJ,20250814-20250818,死叉
839493.BJ,20250814-20250818,死叉
839680.BJ,20250814-20250818,死叉
839725.BJ,20250814-20250818,死叉
870436.BJ,20250814-20250818,死叉
870726.BJ,20250814-20250818,死叉
870866.BJ,20250814-20250818,死叉
870976.BJ,20250814-20250818,死叉
871245.BJ,20250814-20250818,死叉
871478.BJ,20250814-20250818,死叉
871553.BJ,20250814-20250818,死叉
871634.BJ,20250814-20250818,死叉
871753.BJ,20250814-20250818,死叉
871981.BJ,20250814-20250818,死叉
872190.BJ,20250814-20250818,死叉
872351.BJ,20250814-20250818,死叉
872374.BJ,20250814-20250818,死叉
873122.BJ,20250814-20250818,死叉
873339.BJ,20250814-20250818,死叉
873223.BJ,20250814-20250818,死叉
873576.BJ,20250814-20250818,死叉
873703.BJ,20250814-20250818,死叉
920002.BJ,20250814-20250818,死叉
920008.BJ,20250814-20250818,死叉
920018.BJ,20250818,数据为空
920016.BJ,20250814-20250818,死叉
920056.BJ,20250818,数据为空
920029.BJ,20250814-20250818,死叉
920066.BJ,20250814-20250818,死叉
920068.BJ,20250814-20250818,死叉
920100.BJ,20250818,数据为空
920099.BJ,20250814-20250818,死叉
920108.BJ,20250814-20250818,死叉
920111.BJ,20250814-20250818,死叉
920112.BJ,20250818,数据为空
920118.BJ,20250814-20250818,死叉
920128.BJ,20250814-20250818,死叉
920167.BJ,20250814-20250818,死叉
920489.BJ,20250814-20250818,死叉
920799.BJ,20250814-20250818,死叉
920819.BJ,20250814-20250818,死叉
